LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,class
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,-124.102541,-13.354059,0,none
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,-115.425142,56.732344000000005,0,none
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,-59.764675,-120.247474,0,none
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,-14.007992,-66.562693,0,none
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,-3.993936,137.685176,0,none
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,8.219324,-133.84441800000002,0,none
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,11.648108,-136.585009,0,none
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,56.883663,41.410446,0,none
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,72.917899,-13.128193,0,none
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,85.463099,-18.746311,0,none
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,92.419571,38.371812000000006,0,none
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,104.964092,37.425017,0,none
L9286140,33,BHFEW033SJG2,2019-10-01 15:52:31,105.205391,43.039612,0,none
