LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,class
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-123.586566,-20.479038,0,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-101.311931,-23.401088,0,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-90.766169,56.64363,0,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-47.795805,-111.72733,2,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-36.228888,-86.610809,2,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-33.421822,-104.146624,2,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-33.418246,-104.146914,2,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-33.418119,-104.149781,2,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-8.473521,-121.441491,2,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-7.051977,-22.727055,3,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-0.517346,-1.831219,3,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-0.4132119999999999,-6.2468010000000005,3,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,-0.376002,-1.37529,3,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,8.068817,-123.43731,2,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,8.068843000000001,-123.429019,2,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,24.078712000000003,37.061511,3,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,40.739862,110.397218,0,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,46.477544,46.103757,3,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,47.119925,-85.515229,2,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,50.773799,-89.800481,2,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,72.126257,37.476175000000005,3,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,84.486341,34.857317,1,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,84.486415,34.862652000000004,1,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,84.488231,34.860008,1,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,84.491404,34.863339,1,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,84.49220199999999,34.857779,1,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,118.282726,52.412154,3,none
L9261710,277,QAFJI277KOD6,2019-09-30 23:32:28,120.875563,-30.074285,0,none
