LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,none,scratch,focus_spot
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-120.67628900000001,-0.7871950000000001,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-116.857392,63.304764999999996,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-114.57488000000001,62.305821,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-92.600212,-95.093775,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-78.87235799999999,35.542638,1,1,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-78.871311,35.540146,1,1,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-78.871284,35.542646,1,1,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-78.871262,35.536182000000004,1,1,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-78.871244,35.541422,1,1,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-78.869098,35.539861,1,1,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-75.04835899999999,-66.313409,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-55.761945,57.52456,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-55.761824,57.517202000000005,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-55.76147,57.522982000000006,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-32.538822,115.601787,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-17.88877,48.267888,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,-13.507829,-125.79872,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,25.328345000000002,-125.414089,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,48.892360999999994,105.569303,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,50.552801,-102.631853,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,89.77876400000001,-72.640135,0,0,0,0
H9226160,363,KD61C363WFA2,2019-08-27 14:36:28,127.257869,62.744035000000004,0,0,0,0
