LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,class
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-120.174868,55.8662,0,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-120.174111,55.86043900000001,0,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-87.991811,36.773402,0,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-87.99066099999999,36.770236,0,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-38.82582,-104.67222,0,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-25.573347,111.686884,1,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-25.562789,111.701369,1,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-25.558659,111.698836,1,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-25.554657,111.704734,1,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-25.552562,111.716018,1,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-25.551181,111.712069,1,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-25.551152,111.722924,1,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-25.551093,111.682277,1,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-25.550766,111.708237,1,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-25.549423,111.706245,1,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-22.031321,105.503397,1,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-9.477709999999998,32.037246,5,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-9.420446,107.491188,0,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-0.517316,-5.948137,5,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,-0.517177,-3.383798,5,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,34.906150000000004,-3.341514,5,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,42.633515,-19.333939,5,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,50.773715,-70.413589,5,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,50.773734,-89.800662,0,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,95.720911,-92.259391,0,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,104.168658,62.80509099999999,2,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,104.171519,62.804842,2,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,104.175313,62.805528,2,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,104.17568,62.809122,2,none
L9274940,777,DA8FE777JMG2,2019-10-07 02:12:12,104.175699,62.80184,2,none
