LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,class
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-124.819258,4.1017030000000005,1,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-124.816473,4.101724,1,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-124.816374,4.111960999999999,1,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-124.816174,4.109825,1,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-124.814903,4.106351,1,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-124.813633,4.101575,1,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-114.75958,-38.242188,0,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-57.205814,-40.546291,7,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-41.596128,-124.70277,0,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-19.245852,66.574725,0,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-14.228536,-48.326054,2,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-14.22729,-48.325364,2,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-13.499979,-46.445862,2,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-13.498619,-46.445977,2,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-12.304908,-32.848275,7,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-6.953945,-44.557894,2,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-6.429665,-51.944614,2,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-6.2355540000000005,-113.730582,0,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-4.842629,-111.603041,0,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-3.5236300000000003,-44.436696000000005,2,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-0.959485,-116.593047,0,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-0.517298,2.520038,0,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-0.517111,2.694719,0,none
L9205190,552,CX4FB552JDA5,2019-08-27 06:39:10,-0.413119,2.851731,0,none
