LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,class
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-120.439318,-61.208065000000005,0,none
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-38.415328,-46.434834,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-38.412108,-46.437587,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-38.410653,-46.438153,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-38.40823,-46.440614,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-37.865466,-37.355323,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-37.863467,-37.353614,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-37.824303,-38.878372000000006,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-37.802031,-48.128653,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-37.801445,-48.127361,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-37.801013,-48.125957,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-36.481543,-51.74009099999999,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-36.480251,-51.74294,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-36.454547,-51.761734,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-36.355262,-42.850397,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-36.187154,-39.635868,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-34.822965,-54.184923000000005,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-34.803305,-54.219797,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-34.795977,-54.228561,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-34.673683,-54.167905,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-34.67287,-54.165897,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-34.66546700000001,-43.620077,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-34.660433,-43.620248,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-34.652927000000005,-43.615491,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-32.97641,-51.847107,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-32.975252999999995,-51.849791,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-32.968133,-51.863963000000005,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-32.967076,-51.865929,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-32.953323,-51.879054,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-32.871482,-44.198696000000005,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-32.786567000000005,-44.16298200000001,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-32.781637,-44.158066,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-32.104853,-33.06954,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-31.439568,-54.945363,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-31.134276000000003,-44.251977,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-31.132707,-44.25408,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-31.125853,-43.951733,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-31.11672,-44.274564000000005,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-30.140574,-55.612205,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-30.139675,-55.614206,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-30.128517,-55.628197,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-30.126472000000003,-55.630407,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-29.980888,-45.80781,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-29.979993,-45.809421,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-29.977196,-45.822371,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-29.971071,-45.831086000000006,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-29.964733,-45.838537,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-29.96118,-45.840998,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-26.84316,-43.62649,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-26.842933,-43.628095,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-26.84251,-43.631433,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-26.842283,-43.634693,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-26.841851,-43.63888,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-26.841613,-43.641422,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-26.841150000000003,-43.64889,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-26.840914,-43.652915,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-26.840481,-43.656372000000005,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-26.840251,-43.658353000000005,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-26.839713,-43.660991,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-26.839176,-43.663825,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-25.856954,-45.335681,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-25.855934,-45.337754,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.556307,-58.313206,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.556062,-58.314319000000005,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.555657000000004,-58.31668,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.550714,-58.326822,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.550019,-58.328866000000005,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.53565,-49.55358,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.530043000000003,-49.497776,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.529625,-49.493902,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.529381,-49.490947,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.527372000000003,-49.470403,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.52692,-49.466706,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.524092,-49.440073,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.479778,-58.471935,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-24.478266,-58.479663,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-23.172765,-38.607237,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-20.031938,-54.062526,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-20.024214,-54.083769,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-19.882775,-46.135097,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-19.88234,-46.136552,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-19.852046,-54.121992,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-18.600251,-47.337005,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-18.597953,-47.339099,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-17.743897,-54.689991,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-16.875490000000003,-53.514796,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-16.856398999999996,-53.562691,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-16.844296999999997,-53.583332,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-16.840761,-53.588759,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-16.791075,-48.337847,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-16.790134,-48.341685,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-16.681319,-53.401937,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-14.593547,-47.744362,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-14.384558,-47.498085,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-14.384432,-47.493306,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-13.00763,-50.501121,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-13.002709,-50.519624,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-12.979999,-50.57543,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-12.973279,-50.57827400000001,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-12.933681,-50.581949,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-12.903686000000002,-50.561608,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-10.788508,-46.524997000000006,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-10.788061,-46.526279,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-10.787372,-46.52902,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-10.787163,-46.530275,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-10.750877,-46.656111,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-9.716712,-46.681912,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-9.313,-44.349058,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-9.18869,75.458632,0,none
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-9.187144,-44.130142,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-7.245954,-43.36492400000001,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-7.217885,-43.402313,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-7.061691,-43.31239299999999,1,focus_spot
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-5.6030940000000005,-62.760351,0,none
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,-0.198446,-126.848971,0,none
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,39.254835,-40.658417,0,none
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,39.796761,-40.099107,0,none
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,40.800424,-39.415677,0,none
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,46.087455,122.617909,0,none
L9243370,330,DD6RT330JKB7,2019-09-20 03:38:04,50.673195,0.405519,0,none
