LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,class
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-116.864003,29.175407000000003,1,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-116.847072,29.17059,1,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-116.843536,29.176144,1,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-116.817779,29.174642,1,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-116.801183,29.177979,1,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-116.794881,29.168924,1,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-116.789525,29.175506,1,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-116.74734,29.177328000000003,1,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-116.743962,29.173268,1,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-116.733083,29.175286,1,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-116.649883,29.171516,1,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-116.648899,29.170511,1,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-103.013031,-36.944394,0,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-93.895296,-102.814194,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-93.894263,-102.81499,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-93.892301,-103.614649,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-92.986321,-102.084613,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-92.630047,-100.221435,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-92.59427,-100.332388,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-92.576042,-100.245134,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-92.506359,-99.393431,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-92.289038,-100.049842,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-92.253672,-99.737458,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-92.240358,-100.866983,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-92.104459,-99.386779,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-92.084666,-100.142817,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.970763,-100.378737,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.9136,-100.16749,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.876164,-100.279487,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.868591,-100.234556,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.864823,-100.231501,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.776742,-100.089024,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.756104,-100.075279,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.755706,-100.001762,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.725655,-100.017522,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.682359,-99.904635,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.632405,-99.828208,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.627514,-99.873113,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.623475,-99.838681,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.599964,-99.829782,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.58986,-99.776208,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-91.374816,-99.456368,2,focus_spot
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,-87.24893699999998,-87.36180699999998,0,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,12.097277,-99.094905,0,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,32.736102,138.50389800000002,0,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,120.133845,31.511281000000004,0,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,143.370543,-31.421102,3,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,143.37067199999998,-31.470345,3,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,143.39210500000002,-31.470829,3,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,143.395938,-31.332779,3,none
L9245880,14,DD6YQ014JKC7,2019-08-26 09:09:51,143.399745,-31.337027,3,none
