LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,none,scratch,focus_spot
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-107.61865399999999,31.418833,0,0,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-46.413398,-51.220183,0,0,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-32.237100999999996,28.636860000000002,5,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-32.235,28.636272,5,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-32.233178,28.636491999999997,5,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-31.234615,-125.67719100000001,1,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-31.23455,-125.674051,1,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-31.226197,-125.680859,1,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-31.223950000000002,-125.662606,1,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-31.221714,-125.680678,1,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-31.220419000000003,-125.666446,1,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-31.219330000000003,-125.668347,1,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-31.217987,-125.67225,1,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-31.217522000000002,-125.675468,1,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-9.81908,68.005776,2,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-9.810780000000001,67.995636,2,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-9.759139999999999,67.877211,2,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-9.759008,67.878427,2,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-8.476708,-111.221182,0,0,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-7.2183649999999995,68.006789,2,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-7.216182,68.01156599999999,2,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-7.210228,68.04574900000001,2,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-6.918368,67.786351,2,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-6.917813,67.784541,2,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,-6.917133000000001,67.78269900000001,2,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,18.991476,91.930058,5,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,35.016053,-48.522428,0,0,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,43.194178,67.959496,5,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,67.48017200000001,25.769591000000002,5,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,72.126098,-38.594309,0,0,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,72.126261,-57.981536999999996,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,80.81442999999999,89.426959,5,1,0,0
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,80.854277,-61.828849999999996,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,80.894617,-62.094444,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.027899,-61.693098,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.028114,-61.864861,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.032033,-61.784022,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.035042,-61.723667999999996,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.035155,-61.711164,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.035179,-61.86516099999999,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.036881,-61.915686,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.037256,-61.82466099999999,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.03838400000001,-61.883665,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.039084,-61.769322,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.03997,-61.694177,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.04068099999999,-61.842485,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.04336599999999,-61.736449,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.05105900000001,-61.789709,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.05314299999999,-61.798829000000005,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.053307,-61.80795200000001,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.053405,-61.772937000000006,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.053482,-61.768252000000004,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.053514,-61.769529000000006,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.055103,-62.00393700000001,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.05527000000001,-61.748996,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.056361,-61.976585,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.05738900000001,-61.752794,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.061228,-61.859483999999995,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.061577,-61.855705,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.062041,-61.85106400000001,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.062144,-61.859561,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.06247400000001,-61.759891,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.062506,-61.764917999999994,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.064511,-61.982368,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.06459,-61.859355,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.066446,-62.022932999999995,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.066776,-61.860234,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.071765,-61.89975,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.072165,-61.906261,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.072883,-61.910542,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.075256,-61.973796,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.07629700000001,-61.6629,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.07927099999999,-61.979115,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.08167999999999,-61.645421,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.083759,-61.63748399999999,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.086912,-61.63002099999999,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.09077400000001,-61.656302000000004,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.091849,-61.631496,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.091962,-62.171232,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.09348,-61.511086000000006,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.094163,-61.646049000000005,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.09446700000001,-61.61744,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.09475099999999,-61.480696,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.095556,-62.133138,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.096424,-61.546209000000005,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.09650500000001,-61.612333,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.096576,-61.526367,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.096643,-61.621145,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.096717,-61.615410000000004,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.096881,-61.507423,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.096902,-61.650000999999996,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.09691099999999,-61.631854000000004,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.09692100000001,-61.656690000000005,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.097163,-61.62747900000001,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.097203,-61.639999,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.09722000000001,-61.660997,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.097362,-61.968149000000004,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.09749900000001,-61.64127,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.097679,-61.607597,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.098784,-61.972935,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.09998399999999,-61.97707,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.103313,-61.963932,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.103587,-61.739486,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.104217,-61.737648,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.105261,-61.736138,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.10616,-61.738078,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.106717,-61.739486,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.10875,-61.734309,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.109522,-61.789709,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.109539,-61.736587,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.110272,-61.739382000000006,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11051499999999,-61.75143,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11079400000001,-61.744023,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11099300000001,-61.738004000000004,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.111243,-61.7987,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.111379,-61.736276,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.112008,-61.993688,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11237200000001,-61.7941,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.112549,-61.804599,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11323599999999,-61.784366999999996,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.113666,-61.994926,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.114019,-61.963196,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11414500000001,-61.803254,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11415600000001,-61.800114,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11463799999999,-61.798597,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.114644,-61.784042,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11534,-61.778847999999996,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.115577,-61.80356400000001,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.115849,-61.769322,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.116634,-61.804599,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.116806,-61.802549000000006,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.116867,-61.766422,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11706,-61.798993,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11732400000001,-61.788602,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11793899999999,-61.784493000000005,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.11834599999999,-61.779124,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.118697,-61.782496,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.118703,-61.788624000000006,3,0,0,1
L9252310,120,DB3LM120JDG2,2019-09-22 12:09:07,81.119727,-61.789347,3,0,0,1
