LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,class
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,-121.139593,35.691132,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,-117.03132,-12.068279,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,-72.024688,-68.990034,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,-61.78497,111.624552,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,-56.576712,-11.695404,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,-39.438681,-68.352189,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,-27.283988,-111.358872,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,-27.279475,-111.359556,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,-5.355816999999999,-110.362522,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,18.041273,-2.350701,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,32.076792000000005,-116.117005,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,67.689859,59.545778,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,95.790019,49.896061,0,none
L9241650,241,QAEXW241KOC6,2019-08-29 15:14:15,113.589141,60.632332000000005,0,none
