LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,none,scratch,focus_spot
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,-89.24449800000001,-92.890168,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,-60.62295400000001,39.791072,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,-60.555516000000004,-125.107342,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,-56.630309000000004,-107.584255,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,-46.691207000000006,-118.259446,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,-45.924043,-18.946322,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,-41.468025000000004,110.29863,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,-31.309435,42.282443,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,8.068864,99.296971,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,8.068867,-123.43737300000001,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,35.845724000000004,45.551209,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,51.539305999999996,37.867281000000006,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,81.345221,36.077929,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,99.73788800000001,-21.954839,0,0,0,0
L9274550,353,KD7CH353WFB7,2019-10-01 11:02:33,119.67053299999999,58.220981,0,0,0,0
