LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,none,scratch,focus_spot
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-143.111896,-24.676094000000003,5,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-142.299139,-30.081068,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-140.19616399999998,22.276129,5,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-132.305861,-21.640886,5,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-129.433978,68.482041,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-128.827453,68.482052,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-128.825523,68.482042,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-128.66499000000002,68.562662,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-125.89507,-35.416446,5,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-117.752162,67.455657,5,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-110.99404399999999,-76.22494,4,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-110.503766,28.854013,5,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-99.98686599999999,-80.877387,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-97.491095,-76.241261,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-94.194673,-12.954799000000001,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-87.156115,98.76649400000001,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-62.948004,-85.266632,4,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-41.252609,-89.316689,4,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-39.432788,-135.84056900000002,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-30.15614,135.862021,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-21.224473999999997,-70.126016,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-17.178372,-129.365475,4,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-16.989412,-75.509777,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-16.743876,-79.11444,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-15.187555,-75.810546,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-12.865428,135.561641,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,-7.993137,-134.316673,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,0.38749,26.451335,3,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,6.305464,74.337756,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,8.005178,7.099541,3,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,15.490183,-69.820645,4,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,15.492816000000001,-69.82256100000001,4,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,15.496579,-69.8205,4,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,24.04769,-136.823604,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,31.416134,23.194631,3,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,31.417338,23.194577000000002,3,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,31.429223999999998,23.210982000000005,3,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,32.015806,-82.660875,4,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,40.224387,-35.903305,4,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,48.516175000000004,-128.609288,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,55.957080999999995,75.29453,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,65.640443,107.529693,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,70.835417,13.651802,3,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,97.04161500000001,28.468701,3,1,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,114.857325,-20.988310000000002,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,118.17761,67.260696,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,124.684362,66.835943,0,0,0,0
L9261160,187,QAFJL187KOC7,2019-09-15 15:19:45,142.81995600000002,32.212034,0,0,0,0
