LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,class
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-109.861882,26.667905,0,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-73.73547500000001,-85.13645800000002,5,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-56.959755,-130.866942,0,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-52.923338,24.318896,5,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-52.771023,24.259748,5,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-52.166465,-69.622215,0,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-49.78417700000001,12.305373,5,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-45.330085,-124.656356,0,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-44.61372,-71.860019,5,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-42.284271,15.3809,5,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-39.827384,-30.413042,5,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-27.371177000000003,28.039117,5,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-24.429853,69.86347200000002,5,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,-9.523554,23.97641,5,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,12.618103,-89.291686,2,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,12.659383,-89.265636,2,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,12.661288,-89.26511199999999,2,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,21.442355,-136.414109,2,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,21.907673,-134.87322,2,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,34.588742999999994,-129.906374,2,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,36.054375,-129.245048,2,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,38.252637,-16.263703,0,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,42.72724,5.883131,0,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,54.508639,-32.386202000000004,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,54.50872,-32.389331,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,57.646177,-34.341587,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,58.362811,-29.101477000000003,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,60.65595400000001,-20.467756,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,60.661497,-20.469438,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,60.66181400000001,-20.4483,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,60.668743,-20.443990000000003,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,60.68059099999999,-20.487731,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,60.69075,-20.475811,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,60.698175000000006,-20.431015,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,60.70391,-20.465596,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,60.710164,-20.430968,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,61.064683,-20.693147,1,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,68.345027,-90.873698,3,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,92.6452,97.644992,0,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,93.233481,-91.490566,3,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,98.542723,-81.356927,3,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,98.781352,-80.702758,3,none
L9241540,703,DD1BQ703JKF4,2019-09-05 00:08:39,107.898963,-77.676809,3,none
