LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,none,scratch,focus_spot
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,-115.57361,7.894398,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,-113.721373,14.511014999999999,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,-102.546241,91.955572,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,-101.422757,16.764703,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,-81.107963,89.935801,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,-67.72333099999999,3.274083,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,-43.328992,-41.916533,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,-35.457194,-117.512363,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,-6.249172,-98.98445299999999,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,-0.517313,3.944505,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,-0.517308,4.213502999999999,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,-0.41304,2.851789,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,8.068757,121.107527,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,8.068845999999999,99.296914,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,8.068851,-123.429035,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,8.068878,-123.437352,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,9.306711,120.082381,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,15.527556,65.499488,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,15.564077,65.468299,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,17.277013,28.154277999999998,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,40.927869,18.827057,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,49.770342,77.05011099999999,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,72.126186,-57.981379000000004,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,72.12621899999999,3.847645,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,72.126246,3.8393539999999997,0,0,0,0
L9231860,328,DD5HZ328JKB6,2019-09-06 01:06:45,97.055598,65.476304,0,0,0,0
