LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,class
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,-61.214592,98.333788,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,-61.070558,22.591394,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,-59.834813,103.489418,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,-40.258992,16.713933,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,-32.593615,-45.527767,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,-22.439027,-102.523936,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,-0.5173110000000001,3.79015,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,-0.413497,4.262904000000001,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,5.924595,26.283833,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,6.156293000000001,31.041834,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,17.001916,-39.647674,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,24.15173,11.965048,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,31.40921,76.10727,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,50.773732,88.68242800000002,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,55.32305,15.177295,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,58.755955,97.419635,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,71.414079,67.922,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,72.12615799999999,-57.98145,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,72.126296,-48.287986,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,118.892261,-36.690631,0,none
L9223010,652,KD5JQ652WFA7,2019-08-26 23:13:13,122.836658,25.173009,0,none
