LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,class
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-143.11850099999998,-30.694685,0,none
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-127.94617,9.074841,0,none
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-127.751213,63.443493,0,none
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-127.665753,67.734094,0,none
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-127.369221,6.759075,0,none
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-127.345119,68.224103,0,none
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-127.100137,6.832734,0,none
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-126.552085,67.34365700000001,0,none
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-126.117316,24.022478,3,focus_spot
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-124.811483,27.459736,3,focus_spot
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-124.724664,19.161909,3,focus_spot
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-124.325124,7.230323999999999,0,none
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-124.217297,19.420652,3,focus_spot
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-123.924399,18.952869,3,focus_spot
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-123.849146,19.438318,3,focus_spot
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-123.068308,25.088214,3,focus_spot
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-123.032612,-29.372749,0,none
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-122.588475,32.541267000000005,3,focus_spot
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-122.577024,24.97676,3,focus_spot
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-120.572097,-39.847249000000005,0,none
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-115.729935,-78.434855,0,none
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-113.770589,71.65588000000001,4,focus_spot
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-109.501954,63.795087,4,focus_spot
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-109.014035,67.294489,4,focus_spot
L9244570,225,QAFIL225KOA3,2019-09-04 11:59:11,-108.929287,65.70068400000001,4,focus_spot
