LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,class
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-123.570663,-39.33217,1,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-123.223752,-39.723829,1,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-115.131556,-80.929547,1,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-114.179133,-82.55694199999999,1,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-114.086576,-82.65882400000001,1,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-85.24944699999999,5.82998,1,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-85.02702000000001,96.768063,0,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-77.26030499999999,110.255298,0,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-73.587789,109.989892,2,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-50.901149,28.846485,2,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-23.527153,-92.946854,0,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-22.088342,60.670869,2,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-18.113728,136.132359,0,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-14.866967,73.56707700000001,2,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-0.119431,5.598536,2,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,-0.105676,15.085941,2,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,10.117602000000002,14.308325,2,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,18.145062000000003,-21.592228,2,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,23.005917,-132.009964,0,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,25.173116,-39.685702000000006,2,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,43.144573,-31.554789,2,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,43.72344,-30.370947,2,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,85.123965,27.515835,3,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,85.124718,27.515767000000004,3,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,85.12803100000001,27.515693,3,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,92.881807,68.302956,3,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,94.563543,-89.799426,0,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,96.535183,-83.627313,0,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,110.542758,74.017196,3,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,123.002223,24.812064,3,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,123.005757,24.816185,3,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,123.008089,24.829765,3,none
L9244580,429,DD6RM429JKC5,2019-09-04 05:49:57,143.241801,-30.418346,3,none
