LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,none,scratch,focus_spot
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-109.010154,-41.361112999999996,0,0,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-86.867629,2.3547420000000003,0,0,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-86.86617199999999,2.358,0,0,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-86.864323,2.354108,0,0,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-86.862984,2.3587350000000002,0,0,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-61.247260000000004,-125.265624,0,0,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-46.371059,-61.313818,2,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-46.370958,-61.316337,2,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-46.369868000000004,-61.315537,2,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-46.369849,-61.312922,2,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-46.368373,-61.315625999999995,2,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-46.367366000000004,-61.311422,2,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-46.367239999999995,-61.317279,2,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-46.366815,-61.312544,2,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-46.365781999999996,-61.314205,2,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-46.365733999999996,-61.31178400000001,2,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-46.364795,-61.312696,2,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-46.364637,-61.315335,2,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-42.661721,2.005713,0,0,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-41.958182,23.65719,0,0,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-35.66871,6.584689,0,0,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-33.081233,-44.172586,0,0,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-15.62536,-118.342944,4,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-15.622785,-118.341405,4,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-15.619549000000001,-118.332829,4,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,-5.027527,-61.465627,0,0,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,4.888278000000001,108.574034,3,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,4.8895740000000005,108.573926,3,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,8.068786999999999,-123.429211,4,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,8.068867,-123.437502,4,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,14.680292,121.92376300000001,3,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,22.393672,-121.810512,4,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,40.431027,91.652378,3,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,50.773669,69.295242,3,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,59.592801,125.547692,3,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,72.126235,-57.981556,0,0,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,83.683895,91.49907,3,1,0,0
L9226010,764,BHEIQ764SJD5,2019-09-05 16:51:39,116.309894,0.34455800000000003,0,0,0,0
