LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,REAL_WAFER_X,REAL_WAFER_Y
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-119054.52,-58723.130999999994
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-110074.306,-46460.553
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-89125.317,1037.894
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-46944.725,-126058.709
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-45912.917,-119231.189
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-36583.299,-46361.694
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-36581.722,-46363.758
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-36579.513999999996,-46367.965
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-34606.768,-36480.411
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-32703.58,-37104.87
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-32620.04,-37007.498999999996
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-6191.06,667.674
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-2623.955,1201.77
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-517.308,2526.548
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-517.263,2519.979
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-517.24,3789.6679999999997
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-517.22,4212.906
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-517.216,4354.291
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-517.2080000000001,3232.012
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-517.172,2378.308
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-517.1519999999999,3957.594
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-517.1419999999999,8940.673
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-517.127,2976.915
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-517.096,2271.094
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-413.286,3134.1690000000003
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-413.251,3275.15
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,-408.695,9251.996
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,6756.352,104193.582
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,51896.913,11014.943000000001
L9235870,8,JATPD008MMF2,2019-09-21 10:33:54,83637.77799999999,91657.56
