LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,REAL_WAFER_X,REAL_WAFER_Y
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-118117.81300000001,-48327.15
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-107922.06199999999,-32079.213
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-86266.69099999999,94069.37199999999
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-81738.885,-58517.522000000004
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-81425.911,15746.25
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-78565.116,82869.547
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-76197.446,-47287.710999999996
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-71064.47099999999,11593.65
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-67535.162,29393.612
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-57521.757000000005,-119105.175
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-43787.517,7758.106
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-28179.987999999998,-102040.545
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-25842.782000000003,14439.202
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-18029.763,-50972.212
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-518.232,3083.9
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-517.339,3662.143
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-517.119,2378.981
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-517.112,3937.917
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,-465.733,2572.062
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,2253.981,-125541.1
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,4230.413,3149.39
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,8949.413,-48517.593
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,9717.707,-45299.135
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,10001.373,-49294.691
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,10001.882,-49296.893
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,10772.692,-49281.322
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,10834.737,-49433.727
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,10836.05,-49435.968
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,10913.496000000001,-49765.872
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,10985.951000000001,-49926.721
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,11073.43,-58069.892
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,11074.027,-50195.69
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,11074.348,-58065.023
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,11138.211000000001,-50248.393
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,11138.341,-50254.495
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,11371.503,-57795.632000000005
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,11372.225,-57793.419
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,11500.156,-58836.955
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,12040.089,-48696.444
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,12059.206,-48718.455
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,12091.146999999999,-48946.127
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,12092.576000000001,-48949.6
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,12096.497,-57620.043
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,12096.853000000001,-57621.602999999996
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,12097.284,-57623.117
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,12140.437,-57733.639
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,12141.438,-57736.592000000004
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,13539.292,-49127.255
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14717.515,-49538.64
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14718.145,-49537.444
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14751.624,-49722.744000000006
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14768.063999999998,-49771.628
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14769.341,-49769.4
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14844.905,-50043.689000000006
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14850.256000000001,-50057.640999999996
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14852.265,-50060.59
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14870.791000000001,-50118.289000000004
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14933.407,-50323.267
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14933.8,-50324.032
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14946.801000000001,-50369.65900000001
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14947.213,-50370.897000000004
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,14963.331,-50407.163
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15112.58,-61269.837
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15130.327,-61379.15900000001
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15130.735,-61380.664000000004
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15130.919,-61382.876
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15169.916000000001,-61573.894
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15174.491000000002,-61588.75
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15700.589,-49052.3
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15704.983999999999,-49056.127
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15746.389,-49126.39599999999
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15748.113000000001,-49129.685
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15785.15,-49360.582
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15785.71,-49362.808
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15788.428,-49371.344000000005
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15789.938999999998,-49376.417
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15790.437,-49378.490999999995
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15806.691,-49427.490999999995
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15865.267,-49804.492999999995
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15988.3,-60037.66
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15988.757,-60039.617999999995
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,15989.418,-60043.587
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,16052.843,-60221.157
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,16053.712,-60222.511
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,16054.045,-60223.363
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,16065.088,-60246.437999999995
L9196520,426,KD4MA426WFH2,2019-09-06 07:20:44,16950.931,-48675.740999999995
