LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,REAL_WAFER_X,REAL_WAFER_Y
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-120297.959,-32152.892999999996
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-118567.073,-33059.778
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-117235.66699999999,-32152.822
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-117235.576,31485.564
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-114244.84300000001,290.334
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-113419.71800000001,16904.77
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-112275.065,-32152.847
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-112274.252,-33059.288
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-112066.052,-32371.807999999997
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-111896.834,30578.647999999997
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-109320.463,1251.63
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-107620.038,30148.138
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-105491.714,91610.962
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-103891.03199999999,87575.752
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-102894.24699999999,89146.115
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-102242.388,88688.931
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-102143.59599999999,89114.896
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-99647.24900000001,86304.03300000001
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-99317.115,87199.59800000001
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-98993.472,86275.256
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-98944.031,84078.248
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-96653.68,84572.70599999999
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-95856.31599999999,84151.219
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-94177.207,81764.756
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-93847.77699999999,81262.71
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-93263.09800000001,80973.865
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-92123.05699999999,95299.42800000001
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-91746.71699999999,95230.585
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-91348.771,94533.06199999999
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-91256.03,94043.95599999999
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-91011.60699999999,94954.235
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-90588.45800000001,93929.354
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-90526.485,94498.71699999999
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-90417.881,93248.39199999999
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-90414.40400000001,95013.56
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-90240.76,94788.714
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-90196.05900000001,95195.212
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-90194.72099999999,94754.88900000001
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-90091.495,95076.835
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-89725.91900000001,92763.156
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-89642.118,94875.164
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-89512.95,77377.042
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-89323.735,94833.615
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-89033.819,94715.914
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-89002.61300000001,94609.19900000001
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-88862.204,93157.867
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-88859.05,93416.26
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-88839.474,94981.52699999999
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-88829.40800000001,93469.198
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-88798.308,93528.136
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-88798.011,93772.709
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-88692.817,78643.40400000001
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-88444.319,93375.39199999999
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-88344.939,94035.511
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-88270.112,94389.44300000001
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-88251.81199999999,94423.579
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-88101.445,93643.942
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-87947.74900000001,92016.32
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-87905.06800000001,92920.082
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-87850.88900000001,92616.304
L9231410,4,QAEQD004KOA5,2019-09-09 03:59:59,-87820.82400000001,89684.89199999999
