LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,REAL_WAFER_X,REAL_WAFER_Y
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-114938.862,26725.555
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-105528.921,-42975.626
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-102679.554,78562.427
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-97116.162,-38541.039
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-49808.113,85854.02900000001
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-29326.487,120934.477
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-15613.706,70413.38799999999
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-15166.333,6617.515
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-10323.503,-33500.345
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-10224.886,-33227.013
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-10049.063,-32366.972999999998
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-10032.14,-32382.745
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-10015.514000000001,-33446.5
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-4698.111,67088.86
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-4683.523,67069.212
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-4683.1320000000005,67068.211
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,-4669.04,67047.88799999999
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,14199.438999999998,121850.992
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,34277.164,-38850.81
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,40467.3,-115781.81199999999
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,53104.315,-50815.352999999996
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,70485.77900000001,-58616.210999999996
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77922.32,-52199.055
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77923.77799999999,-52193.805
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77923.79,-52198.492
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77926.004,-52201.705
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77927.567,-52211.45
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77928.709,-52197.045999999995
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77928.996,-52199.02099999999
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77929.614,-52215.376
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77930.798,-52247.03599999999
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77930.952,-52219.47900000001
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77931.548,-52229.024000000005
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77931.791,-52204.515
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77932.598,-52224.388
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77932.812,-52220.935
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77932.883,-52237.744000000006
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77934.09700000001,-52243.577000000005
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77934.897,-52257.111
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77934.965,-52222.78599999999
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77935.291,-52224.581
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77936.079,-52229.747
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77937.167,-52224.723
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77937.604,-52260.27099999999
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77938.19900000001,-52277.304000000004
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77938.89,-52229.114
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77939.87,-52248.115999999995
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77940.173,-52238.10400000001
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77940.205,-52221.212
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77940.871,-52258.779
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77940.937,-52257.095
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77942.605,-52271.745
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77944.198,-52287.968
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77944.533,-52248.361
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77946.519,-52286.958
L9223780,358,KD5RU358WFC7,2019-09-17 11:11:01,77947.792,-52265.578
